Country Name,Country Code,Unit Name,Unit Code,year,Agr. Raw Material Index  (PRAWM),All index  (PALLFNF),Aluminum (PALUM),APSP crude oil($/bbl) (POILAPSP),Bananas  (PBANSOP),Barley (PBARL),Beef  (PBEEF),Beverages index  (PBEVE),Brent Crude  (POILBRE),Cereal  index (PCERE),Coal index  (PCOAL),"Coal, Australia (PCOALAU)","Coal, South Africa  (PCOALSA)",Cobalt  (PCOBA),Cocoa (PCOCO),Coffee index  (PCOFF),"Coffee, Other Mild Arabica  (PCOFFOTM)","Coffee, Robustas  (PCOFFROB)",Copper  (PCOPP),Corn  (PMAIZMT),Cotton  (PCOTTIND),"Dairy Products, Milk (PMILK)",Diammonium phosphate (PDAP),Dubai Crude  (POILDUB),Energy index  (PNRG),Fertilizer (PFERT),Fish  (PSALM),Fish Meal  (PFSHMEAL),Food and beverage index (PFANDB),Food index  (PFOOD),Gold  (PGOLD),Groundnuts  (PGNUTS),"Hard Logs, Import Price Japan (PLOGSK)","Hard Sawnwood, Dark Red Meranti  (PSAWMAL)",Hardwood index  (PHARD),Hides  (PHIDE),Industrial Materials index  (PINDU),Iron Ore (PIORECR),Lamb  (PLAMB),Lead  (PLEAD),"Legumes, Chickpea (PCHANA)","LNG, Asia  (PNGASJP)",Meat Index  (PMEAT),Metal index  (PMETA),Molybdenum (PLMMODY),Natural gas index  (PNGAS),"Natural gas, EU  (PNGASEU)","Natural Gas, US Henry Hub Gas (PNGASUS)",Nickel  (PNICK),"Non-Citrus Fruit, Apple (PAPPLE)",Non-Fuel index  (PNFUEL),Oats (POATS),Olive Oil  (POLVOIL),Orange  (PORANG),Palladium (PPALLA),Palm Oil  (PPOIL),Platinum (PPLAT),Potassium Fertilizer (PPOTASH),Poultry  (PPOULT),Precious Metals Price Index (PPMETA),Propane (PPROPANE),Rapeseed Oil  (PROIL),"Rice, Thailand  (PRICENPQ)",Rubber  (PRUBB),Seafood index  (PSEAF),Shrimp  (PSHRI),Silver (PSILVER),Soft Logs  (PLOGORE),"Soft Sawnwood, Average of Softwoods,  (PSAWORE)",Softwood index  (PSOFT),Sorghum  (PSORG),Soybean Meal  (PSMEA),Soybeans  (PSOYB),Soybeans Oil  (PSOIL),Sugar index  (PSUGA),"Sugar, No. 11, World  (PSUGAISA)","Sugar, No. 16, US  (PSUGAUSA)",Sunflower Oil  (PSUNO),Swine  (PPORK),"Tea, Kenyan  (PTEA)",Timber index  (PTIMB),Tin  (PTIN),Uranium  (PURAN),Urea (PUREA),Vegetable oil index  (PVOIL),"Vegetables, Tomato (PTOMATO)",Wheat  (PWHEAMT),Wool index  (PWOOL),"Wool, Coarse  (PWOOLC)","Wool, Fine  (PWOOLF)",WTI Crude  (POILWTI),Zinc  (PZINC)
World,1,Index,IX,2007M1,103.5677863,111.1676782,174.4851412,116.8538803,63.86113274,155.5399835,66.91608916,75.2430257,123.8523946,110.8862634,78.93506963,79.56842137,78.3017179,187.3132056,58.86467741,80.54877771,75.63437083,85.46318458,116.8747081,103.7300661,79.57060034,94.47409537,75.00110841,126.6267411,136.1174604,107.4700421,62.47341652,88.73944763,86.40917276,87.3539357,50.56040112,55.43890246,95.58879354,107.7784437,104.3449183,130.4987258,135.8473798,62.54568549,174.4084391,89.16174197,53.06884521,102.9685225,82.35589844,148.6777781,438.8922884,186.6401652,192.7258806,264.2260926,383.7509503,98.57976311,93.91899181,133.9413758,112.8720831,119.0229006,54.87707881,86.08072916,116.2372221,71.25890736,63.95420406,54.5584841,183.631297,111.3228923,80.73825166,126.5236646,72.02329908,88.92589509,75.07327427,105.5256734,109.2027046,108.3809668,112.3639708,63.33832207,70.54385657,88.13563625,61.29293263,60.09531482,72.07149304,66.65114749,95.40641962,86.87347127,106.5771165,63.18503888,271.8500896,147.8436561,81.58144443,118.8103113,120.5066098,75.31919859,70.34526311,80.29313407,126.723518,181.096117
World,1,Index,IX,2007M2,106.0266352,116.9757922,176.9780572,124.7178621,65.72424834,154.4145604,66.42509061,74.79510978,131.1276888,114.0662305,79.93182784,79.91553426,79.94812142,191.1776582,62.64230426,80.12614888,74.34623684,85.90606093,117.466526,111.4079909,78.00717764,98.32747491,89.7001808,135.0281239,146.0971355,115.6255064,64.7648522,88.29263447,88.08727089,89.21191497,53.25029974,55.60814464,95.69364683,107.643676,104.277646,133.8146015,140.4980301,62.54568549,170.0966156,95.09396678,50.94768054,96.38176319,85.38177642,154.1996192,489.6292285,203.4256435,192.7258806,321.1692867,428.1134271,100.686344,96.84315477,126.8880058,114.7952653,116.2066343,55.74705318,86.54459132,122.1063798,71.25890736,66.28196931,57.5268473,200.6805936,105.2288575,81.40061887,138.7722167,73.84819963,89.92506245,81.33801873,99.55227083,113.6892947,110.5299724,115.9513196,69.71060034,76.6565708,92.19520379,59.94007895,58.2659114,75.00758703,66.65114749,105.2346778,73.93116798,107.7355905,71.87672023,287.8967962,157.9060306,83.97750373,119.9079051,122.3925325,74.08868866,69.50507659,78.67230073,137.0856794,158.9193623
World,1,Index,IX,2007M3,103.8229265,119.7313527,171.8682593,130.3817639,64.5092203,160.5753925,66.43911914,73.74832711,141.0831551,112.9008051,82.15472745,81.22580726,83.08364763,219.6453918,66.55239976,77.27453737,70.86409648,83.68497826,132.8149483,106.5081239,78.70685646,102.0812104,116.3078866,143.2092582,149.5373437,128.4764351,65.83977742,89.45476464,87.90663274,89.10456094,52.46128854,55.60814464,98.28076656,107.1156064,104.6270488,133.8831689,148.5462611,62.54568549,168.8504147,102.2673528,48.44565224,98.9358127,83.68439652,166.3227612,549.7863089,192.3106623,192.7258806,285.2702935,480.7125212,101.9423126,99.12539366,140.405543,119.3792881,118.8189995,57.09163959,88.51937785,123.5481512,72.02443163,68.47928937,56.67886842,213.3568774,104.0037241,84.01013088,136.5715702,74.46291104,89.72522898,77.09463115,90.83516573,105.6655321,102.3512626,108.4174556,68.40502807,76.35914138,94.22600796,58.96110975,57.13735978,75.3748596,66.65114749,98.59794694,70.71994596,103.3683905,76.87873818,337.7150032,171.4772284,84.25344233,120.3958715,121.0279502,76.68828161,71.25408187,82.12248135,140.1967939,155.8000341
World,1,Index,IX,2007Q2,105.5137791,126.977057,172.527542,141.5308236,70.42050159,171.5088488,66.07437735,76.82436229,156.1180656,115.1918172,83.80702751,85.45196147,82.16209355,215.5656359,69.08842305,81.47069443,70.04099628,92.90039257,157.1214466,99.92548626,77.78909939,122.4834662,124.2692206,156.9582541,160.3573732,125.0677285,62.71399449,89.54490229,91.19595046,92.4119244,53.45012293,57.6152571,95.47683888,109.2684066,105.3836604,131.5415052,159.7787497,62.54568549,172.8715428,116.5508263,50.33326782,109.3760502,89.0857603,181.3478313,569.3178689,197.1068335,179.8621746,302.0822756,497.7901845,110.7874411,103.9000378,138.1656738,118.4979264,94.25858982,59.96260443,111.1991501,130.5218513,75.24669155,71.34295439,57.93866635,232.9357575,105.3667408,83.2060981,140.0713825,72.89846298,90.92422981,78.02277882,96.11223105,108.2108446,105.5070634,97.15786199,66.49938744,78.70708211,104.1417104,53.82833599,51.33255578,76.29035814,66.65114749,113.7620775,67.74298426,105.4519103,78.42529655,460.3352156,157.8621912,89.93922859,130.3867846,131.0696725,81.67244289,75.97721449,87.36767129,150.3346911,176.1270453
World,1,Index,IX,2007M4,105.8275795,126.5869823,175.6068058,138.9588911,64.56290343,160.6359341,66.0042347,74.40811216,153.2543853,110.4850745,81.83853408,82.83418296,80.84288519,227.1240654,68.32432779,78.12819312,69.63354801,86.62283823,159.2749687,95.86084376,77.04427709,107.3484173,124.7085201,154.8880896,158.1523079,129.7472281,66.90912247,90.90043377,91.51149774,92.95860789,54.42172871,55.60814464,96.96261205,109.4644158,105.9429644,133.9783061,161.1800271,62.54568549,172.0662382,106.2949143,50.73073525,103.7750644,85.97075312,183.181356,595.4538279,196.1757961,179.8621746,304.8901492,520.6424865,106.9695876,104.7647316,136.4109634,122.551462,102.5133387,59.83164645,100.8664603,129.3300256,72.27689175,70.07357017,58.8770503,228.0476056,101.6836355,83.00666539,141.2995001,75.57906447,90.92422981,80.33471955,96.55521489,108.7893527,106.0552847,95.97396165,63.32580521,74.54844513,99.02179356,55.15610981,52.87792456,75.65977723,66.65114749,104.8244461,66.81638029,106.0050849,77.80209216,416.944681,169.7122454,85.46854654,157.5487519,124.6889961,78.7470426,73.00379629,84.4902889,147.9491178,170.6649698
World,1,Index,IX,2007M5,107.0155335,126.97978,174.830842,139.3328217,69.01315658,165.3107728,65.44309349,75.77817957,153.1902724,112.0578301,80.7829687,83.41199473,78.15394268,214.7609273,69.33398646,79.95648146,68.37595785,91.53700507,157.7262564,100.5766749,74.88337161,124.9792399,124.0312009,156.5244727,159.0343564,123.2729705,62.0564493,89.31726748,90.89240387,92.17121194,53.41968653,56.33346826,95.46917443,109.1129195,105.2698112,132.9186771,164.0943355,62.54568549,172.2214619,112.8222154,49.70903226,110.3618237,90.05422679,186.7818506,617.2276946,198.9318803,179.8621746,306.5716427,539.6807386,109.8254572,104.8192925,134.863295,118.9829005,98.05484191,59.92940064,115.7488245,131.8483486,73.29487615,71.48147959,57.89535365,236.3982232,104.4952374,82.57473894,144.2494473,72.47830497,90.92422981,76.87307357,104.2098373,111.4109385,109.8016465,96.28953513,65.01811636,78.08131164,104.839461,52.67599458,50.08005533,76.03944806,66.65114749,117.7864405,66.11707842,107.7762119,78.96916882,449.7273086,155.3621661,90.36169758,129.6727753,124.3052803,83.18193785,77.49690941,88.86696629,146.9185731,184.0942472
World,1,Index,IX,2007M6,103.6982244,127.3644088,167.1449782,146.3007579,77.68544477,188.5798394,66.77580386,80.28679513,161.9095391,123.0325471,88.79957975,90.10970672,87.48945279,204.811915,69.60695489,86.3274087,72.11348299,100.5413344,154.3631147,103.3389401,81.43964948,135.1227415,124.0679408,159.4622001,163.8854553,122.1829868,59.17641171,88.41700562,91.18394976,92.10595337,52.50895356,60.90415841,93.99873016,109.2278846,104.9382055,127.7275322,154.0618864,62.54568549,174.3269284,130.5353492,50.56003595,113.9912625,91.23230099,174.0802873,495.2720842,196.212824,179.8621746,294.7850351,433.0473284,115.5672784,102.1160892,143.222763,113.9594165,82.20758889,60.1267662,116.9821654,130.3871798,80.16830675,72.47381342,57.04359509,234.3614437,109.9213494,84.03688996,134.6652,70.6380195,90.92422981,76.86054332,87.57164102,104.4322426,100.664259,99.21008919,71.15424074,83.49148956,108.5638766,53.65290359,51.03968744,77.17184914,66.65114749,118.6753459,70.29549408,102.5744342,78.50462868,514.3336571,148.5121621,93.98744166,103.9388264,144.214741,83.08834822,77.43093776,88.74575867,156.1363825,173.6219189
World,1,Index,IX,2007Q3,101.1573787,129.1135203,158.8692566,155.2313525,69.75155887,177.7084997,66.24271971,80.55197256,170.3693624,133.1031646,99.22049324,105.20173,93.23925649,194.5075058,69.39190291,86.02994834,74.63575051,97.42414617,158.5385799,95.96144153,91.01228519,137.5260439,124.7695559,169.687976,170.7705664,125.2695999,63.81430376,81.54941631,93.60119515,94.70528431,54.56202311,65.97148068,98.27647333,111.1036316,107.4905359,117.0321744,141.0368,62.54568549,180.186164,168.1377798,53.00984294,113.7224151,88.53730114,156.8879557,359.9598159,180.1185343,178.9433384,247.6898494,314.7353578,122.4346931,100.3144984,133.0589812,110.0109385,76.79575378,56.69583678,116.6537534,130.9131983,85.25687139,72.98875752,58.63292753,251.7723406,122.6771735,85.33897127,128.9509665,73.60153823,90.92422981,74.27430007,92.48920044,89.63071909,90.26952849,96.72539447,75.50408441,89.14861669,114.0711197,56.25705569,53.93947047,77.11532283,66.65114749,109.1293476,75.79249386,97.96619497,83.21130899,410.4181213,151.5345301,98.36856354,106.402576,177.0568086,78.85918128,74.05410948,83.66425308,174.2837453,154.3569619
World,1,Index,IX,2007M7,102.0242068,129.8357754,170.6845634,155.937937,73.34009415,181.8922825,65.93409205,81.11798887,175.2765951,123.3674446,97.30678282,103.8697986,90.74376703,196.2989238,74.41961036,85.07193887,70.97739954,99.1664782,163.9502872,92.46043399,91.36438649,142.503895,125.9351613,168.4419273,170.441853,123.6682633,60.98944486,85.51212067,92.751994,93.73634221,53.29439464,64.45489492,95.87183626,111.8462294,107.3466348,116.8793154,149.0350576,62.54568549,181.4188876,164.5957096,53.67380361,110.4962473,89.80535401,167.7207929,398.1115921,179.7051917,178.9433384,249.6759893,348.0938395,121.0706594,101.7633261,135.1946355,111.2728741,79.08123338,59.72521271,119.4771489,132.0886539,82.71326773,72.83551719,57.70962206,244.8436886,114.2890046,85.64912452,126.4264513,71.79651082,90.92422981,75.48658261,91.75575091,95.04232751,94.30784798,88.88558692,72.12710825,86.42689741,113.5875962,56.72949331,54.54084151,76.42735967,66.65114749,113.4639954,73.72590027,100.1353348,82.15079024,496.503983,149.1106334,96.34905097,110.2995925,155.0280974,79.50407652,74.87996271,84.12819032,171.2332793,169.6812351
World,1,Index,IX,2007M8,97.6500541,125.6125054,156.6282626,148.6990858,69.43250736,162.4418483,66.43911914,78.33240486,160.728573,127.9623047,99.84469708,106.7815164,92.90787777,182.1502347,65.78782105,84.45846144,75.12560601,93.79131686,154.074827,94.85608851,89.76519889,134.2812029,124.441859,162.9772205,165.4012193,123.5791251,66.30213113,80.93669039,92.17941422,93.35100378,53.3036797,66.72977356,98.74504019,110.537057,107.2155352,117.1783661,136.6124709,62.54568549,179.8679402,166.8865129,52.5404229,115.73877,89.70806408,152.0991383,329.5678399,181.5249694,178.9433384,249.8927998,288.1617543,123.516376,98.10512909,126.8493104,108.5510484,77.00300347,55.79358772,114.0217999,128.093216,86.52867323,72.93491033,57.28322871,244.0361171,122.4829203,85.37426223,128.7032208,75.19120934,90.92422981,72.29307795,88.40811949,76.53806517,79.19076826,96.46642609,71.91704916,85.19457354,110.5275913,55.5747453,52.98288386,78.90149841,66.65114749,112.734957,73.19707497,91.71601024,83.90307177,413.8162474,147.2120197,95.75233849,101.3296312,168.0763736,77.08941597,72.04789621,82.13093574,167.4405229,155.2253208
World,1,Index,IX,2007M9,103.7978751,131.8922801,149.2949439,161.0570348,66.4820751,188.7913683,66.35494795,82.20552396,175.102919,147.9797445,100.5099998,104.9538749,96.06612468,205.0733589,67.96827731,88.55944471,77.80424597,99.31464345,157.5906253,100.5678021,91.9072702,135.7930339,123.9316474,177.6447802,176.468627,128.5614113,64.1513353,78.19943789,95.87217724,97.02850694,57.087995,66.72977356,100.2125435,110.9276085,107.9094376,117.0388417,137.4628716,62.54568549,179.2716643,172.9311168,52.8153023,114.9322281,86.09848533,150.8439358,352.2000157,179.1254419,178.9433384,243.5007591,307.9504796,122.7170439,101.0750401,137.1329978,110.2088931,74.30302449,54.5687099,116.4623115,132.5577249,86.52867323,73.19584505,60.90593183,266.4372163,131.2595957,84.99352706,131.7232276,73.81689453,90.92422981,75.04323964,97.3037309,97.31176459,97.30996924,104.8241704,82.46809583,95.82437911,118.0981715,56.46692846,54.29468604,76.01711041,66.65114749,101.1890903,80.45450633,102.0472399,83.58006496,320.9341335,158.2809373,103.0043012,107.5785044,208.0659548,79.98405134,75.23446952,84.73363317,184.1774338,138.1643297
World,1,Index,IX,2007Q4,105.6933952,145.0948222,152.404124,180.6602761,65.24345156,198.9074132,66.03416223,83.09683699,201.9704668,155.7761899,130.1221686,129.1519099,131.0924272,244.19007,69.21976028,90.34294867,81.30216833,99.383729,147.9677499,107.9236623,93.52552653,130.5617276,144.7599464,201.9432898,202.6257235,149.2808276,63.74092426,74.37243959,101.2101229,102.7426803,63.12527772,82.76888037,100.4008857,108.6125872,106.2995524,116.2873209,135.9842371,62.54568549,183.9232754,172.4762229,54.17908016,129.7188305,80.75517714,148.0241523,348.504961,202.2800454,196.6309342,280.4903717,304.7196624,111.8966013,105.3216304,143.853609,114.3802233,83.83882679,58.72115376,134.674474,147.0665332,93.99389209,70.11792789,67.33514406,309.7984887,157.5202744,91.84489373,148.029206,74.9133612,94.6877602,83.1716032,88.77895166,93.57929563,92.50652149,111.2172028,92.04135169,107.5706963,133.8043804,57.46287006,55.73493157,73.01431666,66.65114749,85.41459736,74.21993443,98.67110618,91.02727125,328.8630944,187.5582288,116.8018915,130.4958607,216.3281027,89.32186918,80.39171753,98.25202084,210.1867108,126.2086626
World,1,Index,IX,2007M10,103.9153341,139.5193554,152.3849992,170.5096781,65.83807212,201.5218539,65.02223758,84.07946165,188.0508412,151.5754519,112.1788937,113.4521509,110.9056364,213.9056159,66.29188806,92.58399391,81.77526349,103.3927243,164.7649128,103.0731706,92.88379179,126.0452481,127.4906845,187.0685334,190.3098186,134.8261321,62.6841762,74.30626431,98.73772703,99.97795661,60.44860466,71.32348986,99.01782187,110.0248849,106.9244653,115.0220151,141.0141427,62.54568549,183.6073851,199.4268567,55.90166433,123.1320712,82.2862801,155.7600686,371.3616876,196.6711881,196.6309342,270.2505588,324.7047266,111.3160648,104.4060721,141.525953,112.0723732,84.68173362,59.63157957,128.7916718,143.0035608,89.5826264,71.57252223,64.66582615,294.5285072,132.9944916,86.35969443,141.9991697,72.87940969,90.92422981,79.93717329,88.24468855,90.79993488,90.22889202,104.8241704,85.79541777,98.81337262,122.0087334,56.91728715,55.0868627,73.39110739,66.65114749,90.8431049,78.03652225,97.69072376,89.59831044,292.6164158,168.0356438,107.4788101,132.7554311,212.0310339,88.23876831,79.38432741,97.0932092,198.7308889,142.5849151
World,1,Index,IX,2007M11,106.9344121,147.8805461,156.2885255,186.7879024,65.19815372,191.8104192,66.02387464,81.49452652,210.0644344,148.5348283,134.1166834,132.8688399,135.364527,233.5459699,68.04708846,88.50988111,79.19998699,97.81977524,142.9247826,107.4694757,93.92744401,128.6907437,142.9780395,210.3280918,209.4983016,149.8250297,63.08540438,72.6946559,99.93466255,101.4948746,64.58556761,84.17050984,101.8329944,109.120362,107.0676894,116.4812496,137.1504064,62.54568549,186.5333934,177.8535131,55.04289554,127.971323,79.19304794,149.1605714,363.6097253,203.2306666,196.6309342,285.0897427,317.9267016,111.3553253,105.2819642,143.4588844,116.8919424,80.93119734,59.15438898,137.1599154,146.8588623,94.67254835,69.8152219,68.78256811,320.198294,161.2613718,91.81876484,151.1947643,74.86724105,95.72023314,85.96680638,93.30009732,94.30604449,94.08123683,108.7878145,90.02697107,107.2533387,136.9957131,56.33983817,54.54241624,72.51663571,66.65114749,80.03421193,72.93614144,99.88533364,92.90171604,347.3640033,189.2213937,117.7642594,129.8628228,200.0654215,90.24977499,81.42372897,99.07582102,219.5530333,122.2312338
World,1,Index,IX,2007M12,106.2304393,147.8845651,148.5388472,184.6832478,64.69412884,203.3899665,67.05637447,83.71652279,207.7961248,167.2182894,144.0709285,141.1347389,147.0071182,285.1186243,73.32030432,89.93497098,82.93125452,96.93868744,136.2135544,113.2283404,93.7653438,136.949191,163.8111151,208.4332441,208.0690504,163.1913211,65.45319219,76.11639855,104.9579791,106.7552097,64.34166089,92.8126414,100.3518409,106.6925146,104.9065024,117.3586978,129.7881622,62.54568549,181.6290475,140.1482989,51.59268061,138.0530973,80.78620337,139.1518169,310.5434702,206.9382817,196.6309342,286.1308135,271.5275592,113.0184137,106.2768548,146.5759895,114.1763545,85.9035494,57.37749272,138.0718349,151.3371764,97.72650153,68.96603954,68.55703791,314.6686649,178.3049599,97.35622191,150.893684,76.99343287,97.41881765,83.61082992,84.7920691,95.63190752,93.20943563,120.0396236,100.3016662,116.6453776,142.4086946,59.13148486,57.57551576,73.13520688,66.65114749,85.36647524,71.68713959,98.43726114,90.58178727,346.6088642,205.4176487,125.162605,128.8693282,236.8878529,89.47706425,80.3670962,98.58703229,212.2762101,113.8098389
World,1,Index,IX,2008,110.281659,163.3266757,160.6997201,197.5663098,84.15844518,204.966204,67.95614881,95.41397365,221.5090478,178.0447981,192.1891552,196.9466874,187.431623,278.2006409,89.13056282,98.34698031,83.9290146,112.764946,143.0490699,140.2832097,96.20831298,117.3223709,288.833763,227.2578019,234.7866495,250.282367,67.91394833,81.79249083,109.9062425,111.1324272,69.82927912,87.17800285,106.5311984,120.3297672,116.4430489,112.0028154,134.6130141,105.1225423,186.8931704,112.1429816,51.95797731,155.8082222,88.58071105,144.2841699,251.9941679,270.9958122,301.780245,355.3989692,220.3342459,123.258997,113.9238124,172.5186879,104.7502437,63.29847877,57.33300726,134.8935946,159.6084646,232.148965,75.94409904,73.93573511,290.1479821,173.2109844,180.3407105,157.6374642,78.36203001,96.85437298,87.82901286,94.30304318,96.30209217,95.8553475,136.7656077,105.0747615,124.8784123,157.2160336,69.48503151,68.63110655,77.17035621,167.7319662,103.5888155,93.76414606,105.0567065,102.9713921,242.3235312,242.0746313,135.1463169,123.4414049,204.5848427,78.34679946,69.7256339,86.96796502,230.4443016,90.18436929
World,1,Index,IX,2008Q1,112.9241869,162.6875354,171.490743,192.8387098,83.05617764,221.795191,66.53731885,98.01282948,219.4205448,194.2929545,174.2855402,179.8551026,168.7159779,352.2340368,85.15818605,105.297079,90.20538143,120.3887765,160.6057377,138.2841981,102.6230429,122.5874116,237.4301496,220.9453089,225.4152375,187.8582568,68.9669198,80.47789991,113.7499401,115.0814504,74.24062924,94.53384588,106.9486198,116.4334812,113.7618285,113.0480115,150.6255783,103.8159344,187.3034947,155.7926123,57.73577777,142.8475412,81.54888466,165.611017,345.3963179,241.8917258,235.9111792,346.9164569,302.0015816,118.1175928,119.3216074,181.2651489,116.6765369,75.97433775,72.07754036,168.9664129,189.5015558,149.7115711,71.11369622,80.21269698,300.8949897,187.0082327,132.8359427,166.5700271,80.16448068,99.98334721,103.374541,88.89961214,95.65548662,94.14569327,134.8909172,109.7318854,134.6929903,174.3511907,70.44151062,70.0767971,73.72393225,87.45182636,85.9152715,85.89468059,102.9128256,99.21662474,298.6195722,186.9424515,143.2370897,127.6006637,263.9190039,92.91806622,82.5822395,103.253893,226.5111955,116.9722025
World,1,Index,IX,2008M1,110.4663739,154.725014,153.1076349,185.8181935,67.8150115,210.2131747,68.08045717,89.02071953,208.8801225,172.9992188,147.735325,140.5303407,154.9403093,326.1069258,76.55979791,95.69395973,84.49978897,106.8881305,145.4202598,129.7309031,98.69823264,131.1766535,197.5645503,211.5995189,214.7211471,173.0918786,67.37603889,78.57099781,108.0948416,109.708695,71.26225033,94.53384588,104.6287126,109.9795122,108.4723232,113.663291,143.6964165,103.8159344,176.4461385,140.4536987,51.61632899,141.1448415,79.1997624,156.9045966,331.0593938,232.4491471,235.9111792,320.2914206,289.465913,113.9201421,113.2475183,164.6189941,114.5969203,81.32954725,60.96468343,154.2589148,160.5010685,111.1638955,69.35498361,75.63764109,309.9903509,181.4718141,101.3427431,159.7752426,78.76317241,98.91756869,93.33193447,86.08192539,99.29794493,96.34444742,120.0396236,107.4711302,127.297085,158.5011927,65.1697065,64.26218682,73.33738366,66.65114749,79.73355869,79.9152437,101.7648165,90.95097694,330.5831336,200.6490981,134.2174765,130.9914795,234.7170359,93.32839373,82.66925041,103.987537,215.1530756,113.1309729
World,1,Index,IX,2008M2,113.3152998,161.6388724,173.6020597,190.6460638,78.8664735,221.3880988,71.65773238,102.3114599,215.2642491,197.3788411,189.1080014,202.4601853,175.7558175,357.4202109,87.26485294,110.2570614,96.14047372,124.3736492,163.1329126,138.2026473,101.1331358,115.514724,226.3834447,216.8574138,222.6452736,187.2586502,66.34717687,80.39635004,113.9443629,114.9286179,73.88190157,94.53384588,105.1098539,115.8291847,112.8098122,111.3684264,150.6676324,103.8159344,189.7961846,165.5158227,58.99561132,144.505433,85.97904124,165.5143282,334.5181691,241.0942056,235.9111792,342.8660047,292.4901364,116.8048093,119.4629419,186.8546671,115.4288351,76.01004885,76.47096401,173.4006091,202.708113,156.7695962,71.09563221,80.4723081,289.4311909,179.9668588,123.9212983,169.906521,78.53861417,100.1165695,102.7341139,93.79583399,95.93884588,95.45992859,140.2504776,113.2916961,140.1175452,181.3384456,74.81353623,74.99857811,73.14815925,66.65114749,92.70405033,92.08170461,103.2141943,96.29775081,286.9528723,186.7838913,144.0430963,116.8333505,275.0496335,93.33114712,82.95500739,103.7072869,220.6749866,117.6318448
World,1,Index,IX,2008M3,114.9908869,171.6987198,187.7625343,202.051872,102.4870479,233.7842996,59.87376699,102.7063091,234.1172628,212.5008035,186.0132942,196.5747817,175.4518068,373.1749736,91.64990729,109.9402157,89.97588161,129.9045498,173.2640408,146.919044,108.0377603,121.0708574,288.3424537,234.378994,238.8792917,203.2242417,73.17754363,82.46635188,119.2106159,120.6070382,77.5777358,94.53384588,111.1072929,123.4917468,120.00335,114.1123171,157.5126861,103.8159344,195.6681611,161.4083155,62.59539301,142.8923491,79.46785033,174.4141263,370.611391,252.1318246,235.9111792,377.5919455,324.0486954,123.6278271,125.2543619,192.3217856,120.0038554,70.58341715,78.79697363,179.2397146,205.2954858,181.2012216,72.89047285,84.52814173,303.2634274,199.5860252,173.2437867,170.0283178,83.19165545,100.9159034,114.0575748,86.82107705,91.72966903,90.63270378,144.3826505,108.4328299,136.6643405,183.2139336,71.34128913,70.96962638,74.68625383,129.0531841,85.30820546,85.68709347,103.759466,110.4011465,278.3227107,173.3943651,151.4506965,134.977161,281.9903421,92.09465782,82.12246069,102.066855,243.7055244,120.1537897
World,1,Index,IX,2008Q2,116.4297925,189.3498296,183.7734345,241.3625516,91.03524468,244.1942906,66.85997504,99.47438767,277.527332,204.8615425,199.145717,210.13666,188.154774,348.2976743,96.14851527,101.7022054,85.38920327,118.0152075,173.6705096,162.7310145,101.7654932,123.5854635,348.6591265,282.9267211,281.9502341,268.3559496,72.77897109,84.24818517,121.2969371,123.1433337,71.77142708,92.04833033,102.9020228,126.6532959,119.963145,116.0034353,150.3200202,103.8159344,202.6775039,123.4200466,54.19461664,166.1924499,92.20238985,163.7906087,305.9156449,298.6684732,273.3537519,456.4592179,267.4811624,132.0197163,125.3318225,201.7905013,112.4998428,67.29588478,72.32428439,170.1819882,205.4485662,208.1343739,75.1542577,78.48160444,349.245301,194.012297,245.4621172,184.8469271,82.79153833,100.5130525,100.4212621,91.62383094,91.37054909,91.42715217,157.8895729,112.4799647,140.0904412,186.5949252,66.36789704,65.26190302,76.32184332,220.919324,113.8495345,94.00217542,104.1808788,125.7089858,239.2672342,265.8497202,157.3262966,141.4293232,216.3463634,87.48113432,78.12480452,96.83746413,287.0178995,101.484628
World,1,Index,IX,2008M4,114.3974497,178.1239896,185.0185475,215.4967972,96.76383046,242.5539491,58.21840043,97.42421224,250.158526,209.5619471,177.8661924,187.9760522,167.7563326,363.2034088,90.9060375,101.1921154,83.69870987,118.685521,179.0132587,154.9053872,101.6075169,113.5066453,345.9704281,250.9168533,255.7360022,230.7620924,71.75379554,83.49702343,119.0364866,120.8650919,72.87311633,92.63811368,106.3345109,127.3516515,121.4316387,115.7918699,155.2889075,103.8159344,201.092451,151.8693627,57.86387622,154.31836,83.21613585,171.5423244,343.003202,278.7060621,273.3537519,408.4460743,299.9091308,124.2690142,124.4679997,193.7937466,116.7183966,68.75789431,72.71701253,169.3358897,201.5669218,194.4879539,73.61566099,79.42297712,326.4053505,190.2862045,261.4738973,172.6469487,82.28190937,100.9159034,102.3303615,90.04754516,89.68351577,89.76486855,152.4446331,107.1820908,133.1078748,179.1655919,69.55017662,69.01978611,74.32369122,215.6371246,97.98396759,90.77355783,103.9178483,120.6998433,262.2010895,194.5893765,153.0045665,139.7901429,228.2467944,91.26107389,81.00836366,101.5137841,260.5329713,109.0209847
